study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
software development,Hogeschool Utrecht,AD,Amersfoort,Nederlands,2 jaar,"Wil jij in twee jaar Software developer worden? Dan is de Associate degree Software Development de opleiding voor jou! Tijdens de opleiding leer je in teamverband software te ontwikkelen, te testen en te programmeren voor bijvoorbeeld informatiesystemen en (web)applicaties. In de 2-jarige hbo-opleiding Software Development leer je om softwareontwikkelaar te worden bij verschillende bedrijven, groot en klein. De opleiding is praktijkgericht met daarbij alle vakkennis die je nodig hebt. Je leert om samen te werken in een team en te werken aan echte uitdagingen. Na het succesvol afronden van je opleiding ontvang je het diploma Associate Degree Software Development. Met dit diploma kun je doorstromen naar een voltijd of een duale bacheloropleiding HBO-ICT bij Hogeschool Utrecht."
river delta development (joint degree),Van Hall Larenstein University of Applied Sciences,M,Leeuwarden,Engels,2 jaar,"Do you want to play a crucial role in shaping the river deltas of the future? Are you keen to find solutions to one of this centuryâ€™s most pressing challenges? Then the masterâ€™s degree River Delta Development is for you! River deltas are not only home to millions of people and several different ecosystems, they are also essential for global food production and economic activity. These areas are under pressure, because of climate change, the rise in sea levels and overpopulation. Floods, subsidence and the salinisation of groundwater are just some of the challenges we face, which is why we need visionaries who can build bridges between ecology, technology and society. Bring technological change into practice. The programme prepares you for a role as a 'facilitator of change', a professional who makes practical use of advances in technology so that people and nature can live in harmony with water. The focus of the programme is on developing ideas and solutions in which you listen to stakeholders and involve them in sustainable, long-term solutions which receive broad support. Collaborate with professionals in Living Labs. You combine theoretical knowledge about the way delta systems function with practical assignments in 'Living Labs', real locations in delta areas where you work together with local communities, companies and policy makers. For example, how do you design a climate-resistant riverbank for the Grevelingenmeer that everyone is happy to support? You look at technological possibilities, costs and the risk of rises in water level, and the needs of both residents and farmers. Study in 3 places in the Netherlands. This masterâ€™s is a unique joint degree from three institutes of higher learning with special expertise in water: HZ University of Applied Sciences (coastal area), Van Hall Larenstein University of Applied Sciences (river systems) and Rotterdam University of Applied Sciences (urban water). Studying and working at these three locations will increase your understanding of different types of delta area and your network within the field. After you have completed your studies, you can work for international organizations, consultancy firms, government agencies or NGOs. Whether you choose a career as an urban planner in a big city built near water, a consultant on sustainable agriculture in a fertile delta or a researcher into healthy river systems â€“ the world is your oyster. Learning together in living labs. The tasks in delta areas are so big and the systems so complex that simple solutions are often not possible. Fundamental interventions are needed. That is why Living Labs have been set up; testing grounds in which professional practice and universities of applied sciences work together on complex tasks. As a student of the River Delta Development master's programme, you will participate in Living Labs in which the research centres and professorships of the three universities of applied sciences are involved. You will work on location, together with professionals from the field, in multidisciplinary teams on real-life issues."
bouwkunde,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"De hbo-opleiding Bouwkunde is een technische Ã©n creatieve opleiding. Je start met kennisvakken om de theoretische basis onder de knie te krijgen. Ook ga je aan de slag met modeleren. Een mooie mix van leren, creÃ«ren en doen! Als jij door een stad loopt, valt het jou dan op dat er gebouwen staan in vele stijlen? En uit uiteenlopende periodes? En krijg jij ook spontane ideeÃ«n over renovaties als je langs een oud en vervallen pand loopt? Ben je altijd aan het schetsen of bouw je urenlang de allermooiste bouwwerken in games? Bij deze opleiding in Almere ben je vanaf dag Ã©Ã©n bezig met de gebouwde wereld om je heen. Bouw jij mee? Bij de opleiding Bouwkunde leer je alles over bouwmaterialen, het ontwerpen en uitvoeren van gebouwen en het berekenen van constructies. Je leert ook rekening houden met de omgeving waarin een gebouw staat; altijd door een duurzame bril. Dat leer je niet alleen vanuit de boeken. Daarom ga je op excursies en werk je regelmatig in de praktijkruimte op de campus. We hebben een laboratorium voor hout en beton en een maquetteatelier waarbij je met de nieuwste technieken werkt. Stroop je mouwen maar op!"
civiele techniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"Met de opleiding Civiele Techniek zorg je voor een leefomgeving die veilig, begaanbaar en comfortabel is. In de civiele techniek, ook wel Grond-, Weg- en Waterbouw genoemd, werk je bijvoorbeeld aan bruggen, wegen, dijken en spoorwegen. Je leert hoe je constructies ontwerpt, berekent, voorbereid, realiseert en onderhoud. Naast technische kennis, leer je omgaan met bouwprocessen, omgevingsbelangen en nieuwe ontwikkelingen. Jij zorgt er straks voor dat wij in Nederland droge voeten houden en profiteren van een toekomstbestendige infrastructuur. En deze kennis en vaardigheden kun je natuurlijk ook in het buitenland in praktijk brengen."
elektrotechniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"Nederland draait op techniek. Denk maar eens aan het inchecken met je ov-chipkaart, het draadloos opladen van jouw smartphone, windmolens, zonnepanelen en elektrische autoâ€™s. Tijdens de opleiding Elektrotechniek in Zwolle leer je hoe je elektrotechnische apparaten en systemen onderzoekt, ontwerpt en produceert. Passen de woorden creativiteit, duurzaamheid en innovatie bij jou? Ga dan de uitdaging aan en draag straks volop bij aan de razendsnelle ontwikkelingen in de techniek."
engineering,Windesheim,B,Almere,Nederlands,4 jaar,"Met de hbo-opleiding Engineering in Almere combineer je technologie, creativiteit en ondernemen om tot slimme technische oplossingen te komen. Raceautoâ€™s, drones en zelfs je fiets, ze zijn allemaal bedacht door Engineers. Wil jij een duurzaam energiesysteem ontwerpen? Een levensreddende zorgrobot maken? Of ondernemer worden met je eigen vernieuwende product? Dan is Engineering iets voor jou. De opleidingen Industrieel Product Ontwerpen en Werktuigbouwkunde zijn in Almere samengevoegd tot de bachelor Engineering. Na een breed basisjaar kies je in jaar twee voor Ã©Ã©n van de twee leerroutes: Design Engineering of Technical Engineering. In jaar drie en vier krijg je veel ruimte om je eigen studiekeuzes te maken. Wil je een breed opgeleide engineer worden met kennis van ontwerp, techniek Ã©n ondernemen? Of juist een specialist op een interessant werkveld? Het kan binnen deze opleiding!"
hbo-ict,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Informatie, communicatie en technologie is waar het om draait bij HBO-ICT in Zwolle. In het eerste jaar leg je een brede basis in ICT. Daarna verdiep je je verder in een door jou gekozen richting. De ICT-sector is altijd in ontwikkeling. Denk aan (mobiele) apps, game development of opkomende technologieÃ«n, zoals blockchain, data science, AI, virtual reality en big data. Wil je nadenken over de inzet van robots in de zorg of hoe bedrijven hun data (nog) beter kunnen beveiligen? Of wil je bedrijven efficiÃ«nter laten werken met jouw ICT-oplossingen? Dan is deze opleiding HBO-ICT jouw studie! Informatie, communicatie en technologie is waar het om draait bij HBO-ICT in Almere. Je start met een brede oriÃ«ntatie. Vanaf het tweede jaar ga je dieper in op de door jou gekozen afstudeerrichting. HBO-ICT is perfect voor jou als je geÃ¯nteresseerd bent in (mobiele) apps, game development of opkomende technologieÃ«n. Denk aan data science, artificial intelligence en big data. Je kunt ook leren over de inzet van robots in de zorg of hoe bedrijven hun data beter kunnen beveiligen. Of bedenk jij later ICT-oplossingen die bedrijven efficiÃ«nter kunnen laten werken?"
industrieel product ontwerpen,Windesheim,B,Zwolle,Nederlands,4 jaar,"Ben je zowel creatief als technisch? Dan ben je bij onze opleiding Industrieel Product Ontwerpen (IPO) in Zwolle helemaal op je plek! Hier leer je hoe je als industrieel ontwerper producten bedenkt, (her)ontwerpt, maakt, test en verbetert. Met als doel dat het product ook Ã©cht in de markt wordt gezet. Jij werkt aan het design, je tekent, berekent en ontwikkelt een mooi, innovatief, duurzaam en gebruiksvriendelijk product. Voor de industrie of voor dagelijks gebruik. Van meubels tot apparatuur en van verpakkingsmaterialen tot transportmiddelen. Met andere woorden: heel afwisselend."
logistics engineering,Windesheim,B,Zwolle,Nederlands,4 jaar,"De wereld draait om logistiek en verandert razendsnel! Heb je je ooit afgevraagd hoe jouw boodschappen in de supermarkt belanden? Wie regelt het transport vanuit AziÃ« of Amerika naar Nederland? En hoe zorgen we dat pakketjes zo snel en duurzaam mogelijk bezorgd worden? Als Logistics Engineer breng jij alles in beweging, via weg, spoor, water en lucht. Jij wordt de onmisbare schakel in de logistieke keten. Met jouw organisatorische talent en technologische kennis bedenk je slimme en duurzame oplossingen, altijd tegen de beste kosten. Als toekomstig Logistics Engineer bepaal jÃ­j de toekomst. Werk je graag in een hechte, kleine groep met studenten en docenten, en wil je alles leren over logistiek, transport en techniek? Dan is de hbo-opleiding Logistics Engineering in Zwolle perfect voor jou."
ruimtelijke ontwikkeling,Windesheim,B,Zwolle,Nederlands,4 jaar,"Bij de opleiding Ruimtelijke Ontwikkeling draait alles om het oplossen van complexe vraagstukken, zoals verkeersproblematiek, duurzame mobiliteit en stedelijke leefomgevingen. Je hebt de keuze uit twee uitstroomprofielen: Mobiliteit en Openbare Ruimte. In Mobiliteit ga je aan de slag met vraagstukken over verkeersveiligheid, openbaar vervoer en duurzame mobiliteit. Je gebruikt moderne technologie en innovatieve ontwerpen om oplossingen te bedenken. Kies je voor Openbare Ruimte? Dan concentreer je je op het creÃ«ren van aantrekkelijke stedelijke ruimtes en publieke omgevingen. Beide profielen bieden volop kansen bij adviesbureaus, overheden, onderzoeksinstellingen en mobiliteitsorganisaties. Wat wordt jouw bijdrage?"
technische bedrijfskunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"Ontdek Technische Bedrijfskunde in Zwolle: los technische uitdagingen op, leid innovatie, en maak de wereld slimmer! Heb je jezelf weleens betrapt op de gedachte: Dit kan toch slimmer, sneller en beter?. Het geluid van bladblazers op straat, treinen die net niet rijden als je ze het meest nodig hebt, die eindeloze wirwar van kabels om al je gadgets op te laden... We kennen allemaal die kleine frustraties. Maar wat als je de kans kreeg om deze vraagstukken op te lossen? Dat is precies wat onze voltijd opleiding Technische Bedrijfskunde in Zwolle jou te bieden heeft."
werktuigbouwkunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"Werktuigbouwkunde is overal. Van achtbanen tot windmolens, en van boerderij tot operatiekamer. Internationaal noemen we het vak Mechanical Engineering. Die naam vertelt je precies waar het om draait! We houden ons bezig met het ontwerpen, produceren en beheren van machines en mechanische installaties in de breedste zin van het woord. Dat kan een tunnelboormachine of lasrobot zijn, maar ook knieprotheses of windturbines. Zie jij toekomst in techniek? Kies dan voor hbo Werktuigbouwkunde in Zwolle."
bouwkunde,Windesheim,AD,Almere,Nederlands,2 jaar,"Je hebt veel interesse in de bouw. Je weet er al best veel van. En nu wil je verder. Met de duale Associate degree Bouwkunde in Almere ontwikkel je in 2 jaar jouw carriÃ¨re. Je werkt in deze opleiding 3 dagen bij een (bouw)bedrijf en je gaat 2 dagen naar school. Zo krijg je alle onderdelen van een complex bouwproject onder de knie. Je ontwikkelt je kennis van het bouwproces, bouwtechniek, constructie en materiaalkunde. Alles wat je leert, gebruik je meteen op de werkvloer. Jij wordt de bouwkundig professional waarop de toekomst kan bouwen."
industriÃ«le automatisering en robotica,Windesheim,AD,Zwolle,Nederlands,2 jaar,"Je werkt in de technische automatisering en je wil doorgroeien. Met de Ad IndustriÃ«le Automatisering en Robotica word jij expert in automatisering van machines en systemen. Je gaat aan de slag met het ontwerpen, programmeren, inregelen en onderhouden van geautomatiseerde systemen. Zodat al die systemen precies gaan doen wat ze horen te doen en productieprocessen goed verlopen."
software development,Windesheim,AD,Almere,Nederlands,2 jaar,"Je wilt leren hoe je als software developer slimme applicaties bouwt. Je wilt deze kennis snel, op hbo-niveau en praktijkgericht opdoen, om zo bedrijven verder te helpen. Wellicht heb je al een ICT-achtergrond of juist helemaal niet. In de eerste periode wordt in elk geval iedereen op hetzelfde niveau gebracht. Van desktop- tot webdevelopment, alles komt aan bod. Hoe dan ook: je wil meteen praktisch aan de slag. En dat komt goed uit want bij de 2-jarige Associate degree Software Development in Almere duik je direct de systemen in!"
